year,quarter,monthsigned,market,building_name,building_id,address,region,city,state,zip,internal_submarket,internal_class,leasedSF,company_name,internal_industry,transaction_type,internal_market_cluster,costarID,space_type,CBD_suburban,RBA,available_space,availability_proportion,internal_class_rent,overall_rent,direct_available_space,direct_availability_proportion,direct_internal_class_rent,direct_overall_rent,sublet_available_space,sublet_availability_proportion,sublet_internal_class_rent,sublet_overall_rent,leasing
2022,Q2,4.0,Tampa,Sparkman Wharf,Tampa_Tampa CBD_Tampa_Sparkman Wharf_615 Channelside Dr,615 Channelside Dr,South,Tampa,FL,33602.0,Tampa CBD,A,42753.0,Rapid7,"Technology, Advertising, Media, and Information",New,Hillsborough,1176284,,CBD,24082211.0,5480488.0,0.227574120997445,32.6849054786633,28.3094279947544,3988846.0,0.0754,32.818511,28.401428,1491642.0,0.0282,29.324325,25.588354,648445.0
2022,Q2,4.0,Tampa,Sunforest I,Tampa_Westshore_Tampa_Sunforest I_5130 Eisenhower Blvd,5130 Eisenhower Blvd,South,Tampa,FL,33634.0,Westshore,O,12169.0,Partnercare,Healthcare,Relocation,Hillsborough,380418,Sublet,Suburban,28849460.0,5201142.0,0.18028559286725,24.3898550786274,28.3094279947544,4240064.0,0.0801,24.48728,28.401428,961078.0,0.0182,20.976152,25.588354,287655.0
2022,Q2,4.0,Tampa,Tampa City Center,Tampa_Tampa CBD_Tampa_Tampa City Center_201 N Franklin St,201 N Franklin St,South,Tampa,FL,33602.0,Tampa CBD,A,3092.0,,,New,Hillsborough,380557,Sublet,CBD,24082211.0,5480488.0,0.227574120997445,32.6849054786633,28.3094279947544,3988846.0,0.0754,32.818511,28.401428,1491642.0,0.0282,29.324325,25.588354,648445.0
2022,Q2,4.0,Tampa,The Bridge,Tampa_Westshore_Tampa_The Bridge_4904 Eisenhower Blvd,4904 Eisenhower Blvd,South,Tampa,FL,33634.0,Westshore,O,16918.0,IDIQ,"Technology, Advertising, Media, and Information",New,Hillsborough,380416,,Suburban,28849460.0,5201142.0,0.18028559286725,24.3898550786274,28.3094279947544,4240064.0,0.0801,24.48728,28.401428,961078.0,0.0182,20.976152,25.588354,287655.0
2022,Q2,4.0,Tampa,The Pointe,Tampa_Westshore_Tampa_The Pointe_2502 N Rocky Point Dr,2502 N Rocky Point Dr,South,Tampa,FL,33607.0,Westshore,A,12558.0,,,New,Hillsborough,380290,Relet,Suburban,24082211.0,5480488.0,0.227574120997445,32.6849054786633,28.3094279947544,3988846.0,0.0754,32.818511,28.401428,1491642.0,0.0282,29.324325,25.588354,648445.0
2022,Q2,4.0,Tampa,Truist Place,Tampa_Tampa CBD_Tampa_Truist Place_401 E Jackson St,401 E Jackson St,South,Tampa,FL,33602.0,Tampa CBD,A,1724.0,,,New,Hillsborough,380228,Sublet,CBD,24082211.0,5480488.0,0.227574120997445,32.6849054786633,28.3094279947544,3988846.0,0.0754,32.818511,28.401428,1491642.0,0.0282,29.324325,25.588354,648445.0
2022,Q2,4.0,Tampa,Two Harbour Place,Tampa_Tampa CBD_Tampa_Two Harbour Place_302 Knights Run Ave,302 Knights Run Ave,South,Tampa,FL,33602.0,Tampa CBD,A,3738.0,,,New,Hillsborough,380047,Relet,CBD,24082211.0,5480488.0,0.227574120997445,32.6849054786633,28.3094279947544,3988846.0,0.0754,32.818511,28.401428,1491642.0,0.0282,29.324325,25.588354,648445.0
2022,Q2,4.0,Tampa,Waterford Plaza,Tampa_Westshore_Tampa_Waterford Plaza_7650 W Courtney Campbell Cswy,7650 W Courtney Campbell Cswy,South,Tampa,FL,33607.0,Westshore,A,35161.0,Trellance,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",Renewal and Expansion,Hillsborough,380285,,Suburban,24082211.0,5480488.0,0.227574120997445,32.6849054786633,28.3094279947544,3988846.0,0.0754,32.818511,28.401428,1491642.0,0.0282,29.324325,25.588354,648445.0
2022,Q2,4.0,Tampa,Wells Fargo Center,Tampa_Tampa CBD_Tampa_Wells Fargo Center_100 S Ashley Dr,100 S Ashley Dr,South,Tampa,FL,33602.0,Tampa CBD,A,3095.0,,,New,Hillsborough,86081,Relet,CBD,24082211.0,5480488.0,0.227574120997445,32.6849054786633,28.3094279947544,3988846.0,0.0754,32.818511,28.401428,1491642.0,0.0282,29.324325,25.588354,648445.0
2022,Q2,4.0,Tampa,Westshore 500,Tampa_Westshore_Tampa_Westshore 500_500 N West Shore Blvd,500 N West Shore Blvd,South,Tampa,FL,33609.0,Westshore,A,42000.0,"Cole, Scott & Kissane , P.a",Legal Services,Relocation,Hillsborough,380242,,Suburban,24082211.0,5480488.0,0.227574120997445,32.6849054786633,28.3094279947544,3988846.0,0.0754,32.818511,28.401428,1491642.0,0.0282,29.324325,25.588354,648445.0
2022,Q2,4.0,Tampa,,Tampa_Westshore_Tampa_NA_5425 Beaumont Center Blvd,5425 Beaumont Center Blvd,South,Tampa,FL,33634.0,Westshore,O,3950.0,Southern Integrated,,New,Hillsborough,372369,Relet,Suburban,28849460.0,5201142.0,0.18028559286725,24.3898550786274,28.3094279947544,4240064.0,0.0801,24.48728,28.401428,961078.0,0.0182,20.976152,25.588354,287655.0
2022,Q2,4.0,Tampa,,Tampa_Westshore_Tampa_NA_5439 Beaumont Center Blvd,5439 Beaumont Center Blvd,South,Tampa,FL,33634.0,Westshore,O,1844.0,Synergy Technology,,New,Hillsborough,372374,Relet,Suburban,28849460.0,5201142.0,0.18028559286725,24.3898550786274,28.3094279947544,4240064.0,0.0801,24.48728,28.401428,961078.0,0.0182,20.976152,25.588354,287655.0
2022,Q2,5.0,Tampa,1 Urban Centre,Tampa_Westshore_Tampa_1 Urban Centre_4830 W Kennedy Blvd,4830 W Kennedy Blvd,South,Tampa,FL,33609.0,Westshore,A,3083.0,Burns White,Legal Services,New,Hillsborough,380369,Sublet,Suburban,24082211.0,5480488.0,0.227574120997445,32.6849054786633,28.3094279947544,3988846.0,0.0754,32.818511,28.401428,1491642.0,0.0282,29.324325,25.588354,648445.0
2022,Q2,5.0,Tampa,1 Urban Centre,Tampa_Westshore_Tampa_1 Urban Centre_4830 W Kennedy Blvd,4830 W Kennedy Blvd,South,Tampa,FL,33609.0,Westshore,A,1522.0,,,New,Hillsborough,380369,Relet,Suburban,24082211.0,5480488.0,0.227574120997445,32.6849054786633,28.3094279947544,3988846.0,0.0754,32.818511,28.401428,1491642.0,0.0282,29.324325,25.588354,648445.0
2022,Q2,5.0,Tampa,1 Urban Centre,Tampa_Westshore_Tampa_1 Urban Centre_4830 W Kennedy Blvd,4830 W Kennedy Blvd,South,Tampa,FL,33609.0,Westshore,A,5738.0,,,New,Hillsborough,380369,Relet,Suburban,24082211.0,5480488.0,0.227574120997445,32.6849054786633,28.3094279947544,3988846.0,0.0754,32.818511,28.401428,1491642.0,0.0282,29.324325,25.588354,648445.0
2022,Q2,5.0,Tampa,501 East Kennedy,Tampa_Tampa CBD_Tampa_501 East Kennedy_501 E Kennedy Blvd,501 E Kennedy Blvd,South,Tampa,FL,33602.0,Tampa CBD,O,1868.0,,,New,Hillsborough,112912,Relet,CBD,28849460.0,5201142.0,0.18028559286725,24.3898550786274,28.3094279947544,4240064.0,0.0801,24.48728,28.401428,961078.0,0.0182,20.976152,25.588354,287655.0
2022,Q2,5.0,Tampa,501 East Kennedy,Tampa_Tampa CBD_Tampa_501 East Kennedy_501 E Kennedy Blvd,501 E Kennedy Blvd,South,Tampa,FL,33602.0,Tampa CBD,O,2458.0,,,New,Hillsborough,112912,Relet,CBD,28849460.0,5201142.0,0.18028559286725,24.3898550786274,28.3094279947544,4240064.0,0.0801,24.48728,28.401428,961078.0,0.0182,20.976152,25.588354,287655.0
2022,Q2,5.0,Tampa,501 East Kennedy,Tampa_Tampa CBD_Tampa_501 East Kennedy_501 E Kennedy Blvd,501 E Kennedy Blvd,South,Tampa,FL,33602.0,Tampa CBD,O,6503.0,,,New,Hillsborough,112912,Relet,CBD,28849460.0,5201142.0,0.18028559286725,24.3898550786274,28.3094279947544,4240064.0,0.0801,24.48728,28.401428,961078.0,0.0182,20.976152,25.588354,287655.0
2022,Q2,5.0,Tampa,6302 Corporate Center,Tampa_Northeast Hillsborough_Tampa_6302 Corporate Center_6302 E Dr Martin Luther King Jr Blvd,6302 E Dr Martin Luther King Jr Blvd,South,Tampa,FL,33619.0,Northeast Hillsborough,O,6114.0,,,New,Hillsborough,380082,Relet,Suburban,28849460.0,5201142.0,0.18028559286725,24.3898550786274,28.3094279947544,4240064.0,0.0801,24.48728,28.401428,961078.0,0.0182,20.976152,25.588354,287655.0
2022,Q2,5.0,Tampa,93099393 N Florida Ave,Tampa_Northwest Tampa_Tampa_93099393 N Florida Ave_9309 N Florida Ave,9309 N Florida Ave,South,Tampa,FL,33612.0,Northwest Tampa,O,2894.0,Pearlena's Adult Daycare,,New,Hillsborough,54005,Relet,Suburban,28849460.0,5201142.0,0.18028559286725,24.3898550786274,28.3094279947544,4240064.0,0.0801,24.48728,28.401428,961078.0,0.0182,20.976152,25.588354,287655.0
2022,Q2,5.0,Tampa,Bldg 12,Tampa_Northwest Tampa_Tampa_Bldg 12_10012 N Dale Mabry Hwy,10012 N Dale Mabry Hwy,South,Tampa,FL,33618.0,Northwest Tampa,O,855.0,,,New,Hillsborough,380538,Relet,Suburban,28849460.0,5201142.0,0.18028559286725,24.3898550786274,28.3094279947544,4240064.0,0.0801,24.48728,28.401428,961078.0,0.0182,20.976152,25.588354,287655.0
2022,Q2,5.0,Tampa,Bldg 12,Tampa_Northwest Tampa_Tampa_Bldg 12_10012 N Dale Mabry Hwy,10012 N Dale Mabry Hwy,South,Tampa,FL,33618.0,Northwest Tampa,O,1621.0,,,New,Hillsborough,380538,Relet,Suburban,28849460.0,5201142.0,0.18028559286725,24.3898550786274,28.3094279947544,4240064.0,0.0801,24.48728,28.401428,961078.0,0.0182,20.976152,25.588354,287655.0
2022,Q2,5.0,Tampa,Buschwood II,Tampa_Northwest Tampa_Tampa_Buschwood II_3450 Buschwood Park Dr,3450 Buschwood Park Dr,South,Tampa,FL,33618.0,Northwest Tampa,O,1894.0,,,New,Hillsborough,380293,Relet,Suburban,28849460.0,5201142.0,0.18028559286725,24.3898550786274,28.3094279947544,4240064.0,0.0801,24.48728,28.401428,961078.0,0.0182,20.976152,25.588354,287655.0
